symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
JUPUSDT,JUPUSDT,PERPETUAL,4133404800000,1706725800000,TRADING,2.5000,5.0000,JUP,USDT,USDT,7,0,8,8,COIN,['DEX'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '70000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZETAUSDT,ZETAUSDT,PERPETUAL,4133404800000,1706862600000,TRADING,2.5000,5.0000,ZETA,USDT,USDT,6,0,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.000100', 'tickSize': '0.000100'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '1000000'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '80000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RONINUSDT,RONINUSDT,PERPETUAL,4133404800000,1707193800000,TRADING,2.5000,5.0000,RONIN,USDT,USDT,6,1,8,8,COIN,['Layer-1'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.001000', 'maxPrice': '200', 'tickSize': '0.000100', 'filterType': 'PRICE_FILTER'}, {'maxQty': '1000000', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '60000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DYMUSDT,DYMUSDT,PERPETUAL,4133404800000,1707289200000,TRADING,2.5000,5.0000,DYM,USDT,USDT,6,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.000100', 'minPrice': '0.001000', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1'}, {'minQty': '0.1', 'maxQty': '30000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SUIUSDC,SUIUSDC,PERPETUAL,4133404800000,1707375600000,TRADING,2.5000,5.0000,SUI,USDC,USDC,6,1,8,8,COIN,['USDC'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.000100', 'maxPrice': '20000', 'tickSize': '0.000010', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '60000', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
OMUSDT,OMUSDT,PERPETUAL,4133404800000,1707832800000,TRADING,2.5000,5.0000,OM,USDT,USDT,7,1,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'tickSize': '0.0000100', 'maxPrice': '200', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '10000000'}, {'maxQty': '10000', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LINKUSDC,LINKUSDC,PERPETUAL,4133404800000,1708072200000,TRADING,2.5000,5.0000,LINK,USDC,USDC,3,2,8,8,COIN,['USDC'],0.1000,0.015000,0.10,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.001', 'tickSize': '0.001'}, {'stepSize': '0.01', 'filterType': 'LOT_SIZE', 'minQty': '0.01', 'maxQty': '100000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.01', 'maxQty': '4000', 'stepSize': '0.01'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PIXELUSDT,PIXELUSDT,PERPETUAL,4133404800000,1708354800000,TRADING,2.5000,5.0000,PIXEL,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'minPrice': '0.0001000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '1000000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '800000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
STRKUSDT,STRKUSDT,PERPETUAL,4133404800000,1708448400000,TRADING,2.5000,5.0000,STRK,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'tickSize': '0.0001000', 'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MAVIAUSDT,MAVIAUSDT,PERPETUAL,1734339600000,1708509600000,SETTLING,2.5000,5.0000,MAVIA,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000'}, {'minQty': '0.1', 'maxQty': '13000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ORDIUSDC,ORDIUSDC,PERPETUAL,4133404800000,1708585200000,TRADING,2.5000,5.0000,ORDI,USDC,USDC,6,1,8,8,COIN,['USDC'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'minPrice': '0.001000', 'tickSize': '0.001000'}, {'minQty': '0.1', 'maxQty': '100000', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1500', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
GLMUSDT,GLMUSDT,PERPETUAL,4133404800000,1708596000000,TRADING,2.5000,5.0000,GLM,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'maxQty': '1000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE'}, {'stepSize': '1', 'maxQty': '700000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PORTALUSDT,PORTALUSDT,PERPETUAL,4133404800000,1709218800000,TRADING,2.5000,5.0000,PORTAL,USDT,USDT,7,1,8,8,COIN,['Metaverse'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '2000', 'tickSize': '0.0001000'}, {'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'stepSize': '0.1'}, {'maxQty': '400000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
TONUSDT,TONUSDT,PERPETUAL,4133404800000,1709296200000,TRADING,2.5000,5.0000,TON,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'maxQty': '39000', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AXLUSDT,AXLUSDT,PERPETUAL,4133404800000,1709307000000,TRADING,2.5000,5.0000,AXL,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000', 'minPrice': '0.0001000'}, {'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '57000', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MYROUSDT,MYROUSDT,PERPETUAL,4133404800000,1709627400000,TRADING,2.5000,5.0000,MYRO,USDT,USDT,7,0,8,8,COIN,['Meme'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'minQty': '1', 'maxQty': '100000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '3000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
1000PEPEUSDC,1000PEPEUSDC,PERPETUAL,4133404800000,1709800200000,TRADING,2.5000,5.0000,1000PEPE,USDC,USDC,7,0,8,8,COIN,['USDC'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000001', 'maxPrice': '200', 'tickSize': '0.0000001', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '800000000', 'stepSize': '1'}, {'maxQty': '6000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
METISUSDT,METISUSDT,PERPETUAL,4133404800000,1710232200000,TRADING,2.5000,5.0000,METIS,USDT,USDT,4,2,8,8,COIN,['Layer-2'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0100', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0100'}, {'filterType': 'LOT_SIZE', 'minQty': '0.01', 'stepSize': '0.01', 'maxQty': '100000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '2000', 'minQty': '0.01', 'stepSize': '0.01'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AEVOUSDT,AEVOUSDT,PERPETUAL,4133404800000,1710336600000,TRADING,2.5000,5.0000,AEVO,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0100000'}, {'maxQty': '1000000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'minQty': '0.1', 'maxQty': '400000', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
WLDUSDC,WLDUSDC,PERPETUAL,4133404800000,1710399600000,TRADING,2.5000,5.0000,WLD,USDC,USDC,7,1,8,8,COIN,['USDC'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'tickSize': '0.0000100', 'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '20000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
VANRYUSDT,VANRYUSDT,PERPETUAL,4133404800000,1710351000000,TRADING,2.5000,5.0000,VANRY,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'maxPrice': '200', 'minPrice': '0.0000100'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'maxQty': '2000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BOMEUSDT,BOMEUSDT,PERPETUAL,4133404800000,1710592200000,TRADING,2.5000,5.0000,BOME,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000010', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000010', 'maxPrice': '200'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '200000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '30000000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ETHFIUSDT,ETHFIUSDT,PERPETUAL,4133404800000,1710775800000,TRADING,2.5000,5.0000,ETHFI,USDT,USDT,7,1,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0010000', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '100000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AVAXUSDC,AVAXUSDC,PERPETUAL,4133404800000,1710918000000,TRADING,2.5000,5.0000,AVAX,USDC,USDC,6,2,8,8,COIN,['USDC'],0.1000,0.015000,0.10,10000,"[{'tickSize': '0.001000', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.001000'}, {'minQty': '0.01', 'maxQty': '100000', 'stepSize': '0.01', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.01', 'stepSize': '0.01', 'maxQty': '2000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
1000SHIBUSDC,1000SHIBUSDC,PERPETUAL,4133404800000,1711609200000,TRADING,2.5000,5.0000,1000SHIB,USDC,USDC,7,0,8,8,COIN,['USDC'],0.1000,0.015000,0.10,10000,"[{'minPrice': '0.0000010', 'tickSize': '0.0000010', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '800000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '3000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
